Datum_Uhrzeit;Abfluss (m3/s);Date;Year
05.12.18;220;2018-12-05 00:00:00 UTC;2018
06.12.18;221;2018-12-06 00:00:00 UTC;2018
07.12.18;217;2018-12-07 00:00:00 UTC;2018
08.12.18;220;2018-12-08 00:00:00 UTC;2018
09.12.18;234;2018-12-09 00:00:00 UTC;2018
10.12.18;251;2018-12-10 00:00:00 UTC;2018
11.12.18;264;2018-12-11 00:00:00 UTC;2018
12.12.18;265;2018-12-12 00:00:00 UTC;2018
13.12.18;259;2018-12-13 00:00:00 UTC;2018
14.12.18;264;2018-12-14 00:00:00 UTC;2018
15.12.18;277;2018-12-15 00:00:00 UTC;2018
16.12.18;288;2018-12-16 00:00:00 UTC;2018
17.12.18;299;2018-12-17 00:00:00 UTC;2018
18.12.18;308;2018-12-18 00:00:00 UTC;2018
19.12.18;312;2018-12-19 00:00:00 UTC;2018
20.12.18;305;2018-12-20 00:00:00 UTC;2018
21.12.18;298;2018-12-21 00:00:00 UTC;2018
22.12.18;293;2018-12-22 00:00:00 UTC;2018
23.12.18;284;2018-12-23 00:00:00 UTC;2018
24.12.18;276;2018-12-24 00:00:00 UTC;2018
25.12.18;269;2018-12-25 00:00:00 UTC;2018
26.12.18;275;2018-12-26 00:00:00 UTC;2018
27.12.18;288;2018-12-27 00:00:00 UTC;2018
28.12.18;309;2018-12-28 00:00:00 UTC;2018
29.12.18;352;2018-12-29 00:00:00 UTC;2018
30.12.18;416;2018-12-30 00:00:00 UTC;2018
31.12.18;444;2018-12-31 00:00:00 UTC;2018
01.01.19;446;2019-01-01 00:00:00 UTC;2019
02.01.19;445;2019-01-02 00:00:00 UTC;2019
03.01.19;420;2019-01-03 00:00:00 UTC;2019
04.01.19;402;2019-01-04 00:00:00 UTC;2019
05.01.19;387;2019-01-05 00:00:00 UTC;2019
06.01.19;395;2019-01-06 00:00:00 UTC;2019
07.01.19;409;2019-01-07 00:00:00 UTC;2019
08.01.19;429;2019-01-08 00:00:00 UTC;2019
09.01.19;469;2019-01-09 00:00:00 UTC;2019
10.01.19;486;2019-01-10 00:00:00 UTC;2019
11.01.19;515;2019-01-11 00:00:00 UTC;2019
12.01.19;554;2019-01-12 00:00:00 UTC;2019
13.01.19;593;2019-01-13 00:00:00 UTC;2019
14.01.19;645;2019-01-14 00:00:00 UTC;2019
15.01.19;693;2019-01-15 00:00:00 UTC;2019
16.01.19;714;2019-01-16 00:00:00 UTC;2019
17.01.19;734;2019-01-17 00:00:00 UTC;2019
18.01.19;787;2019-01-18 00:00:00 UTC;2019
19.01.19;862;2019-01-19 00:00:00 UTC;2019
20.01.19;923;2019-01-20 00:00:00 UTC;2019
21.01.19;958;2019-01-21 00:00:00 UTC;2019
22.01.19;969;2019-01-22 00:00:00 UTC;2019
23.01.19;957;2019-01-23 00:00:00 UTC;2019
24.01.19;922;2019-01-24 00:00:00 UTC;2019
25.01.19;871;2019-01-25 00:00:00 UTC;2019
26.01.19;807;2019-01-26 00:00:00 UTC;2019
27.01.19;739;2019-01-27 00:00:00 UTC;2019
28.01.19;699;2019-01-28 00:00:00 UTC;2019
29.01.19;673;2019-01-29 00:00:00 UTC;2019
30.01.19;652;2019-01-30 00:00:00 UTC;2019
31.01.19;642;2019-01-31 00:00:00 UTC;2019
01.02.19;641;2019-02-01 00:00:00 UTC;2019
02.02.19;639;2019-02-02 00:00:00 UTC;2019
03.02.19;637;2019-02-03 00:00:00 UTC;2019
04.02.19;626;2019-02-04 00:00:00 UTC;2019
05.02.19;608;2019-02-05 00:00:00 UTC;2019
06.02.19;587;2019-02-06 00:00:00 UTC;2019
07.02.19;560;2019-02-07 00:00:00 UTC;2019
08.02.19;537;2019-02-08 00:00:00 UTC;2019
09.02.19;543;2019-02-09 00:00:00 UTC;2019
10.02.19;578;2019-02-10 00:00:00 UTC;2019
11.02.19;601;2019-02-11 00:00:00 UTC;2019
12.02.19;605;2019-02-12 00:00:00 UTC;2019
13.02.19;605;2019-02-13 00:00:00 UTC;2019
14.02.19;623;2019-02-14 00:00:00 UTC;2019
15.02.19;668;2019-02-15 00:00:00 UTC;2019
16.02.19;725;2019-02-16 00:00:00 UTC;2019
17.02.19;764;2019-02-17 00:00:00 UTC;2019
18.02.19;787;2019-02-18 00:00:00 UTC;2019
19.02.19;800;2019-02-19 00:00:00 UTC;2019
20.02.19;791;2019-02-20 00:00:00 UTC;2019
21.02.19;771;2019-02-21 00:00:00 UTC;2019
22.02.19;753;2019-02-22 00:00:00 UTC;2019
23.02.19;731;2019-02-23 00:00:00 UTC;2019
24.02.19;704;2019-02-24 00:00:00 UTC;2019
25.02.19;670;2019-02-25 00:00:00 UTC;2019
26.02.19;627;2019-02-26 00:00:00 UTC;2019
27.02.19;603;2019-02-27 00:00:00 UTC;2019
28.02.19;650;2019-02-28 00:00:00 UTC;2019
01.03.19;688;2019-03-01 00:00:00 UTC;2019
02.03.19;686;2019-03-02 00:00:00 UTC;2019
03.03.19;668;2019-03-03 00:00:00 UTC;2019
04.03.19;648;2019-03-04 00:00:00 UTC;2019
05.03.19;630;2019-03-05 00:00:00 UTC;2019
06.03.19;622;2019-03-06 00:00:00 UTC;2019
07.03.19;647;2019-03-07 00:00:00 UTC;2019
08.03.19;692;2019-03-08 00:00:00 UTC;2019
09.03.19;718;2019-03-09 00:00:00 UTC;2019
10.03.19;725;2019-03-10 00:00:00 UTC;2019
11.03.19;737;2019-03-11 00:00:00 UTC;2019
12.03.19;749;2019-03-12 00:00:00 UTC;2019
13.03.19;771;2019-03-13 00:00:00 UTC;2019
14.03.19;801;2019-03-14 00:00:00 UTC;2019
15.03.19;835;2019-03-15 00:00:00 UTC;2019
16.03.19;866;2019-03-16 00:00:00 UTC;2019
17.03.19;908;2019-03-17 00:00:00 UTC;2019
18.03.19;944;2019-03-18 00:00:00 UTC;2019
19.03.19;969;2019-03-19 00:00:00 UTC;2019
20.03.19;1001;2019-03-20 00:00:00 UTC;2019
21.03.19;1046;2019-03-21 00:00:00 UTC;2019
22.03.19;1087;2019-03-22 00:00:00 UTC;2019
23.03.19;1119;2019-03-23 00:00:00 UTC;2019
24.03.19;1146;2019-03-24 00:00:00 UTC;2019
25.03.19;1155;2019-03-25 00:00:00 UTC;2019
26.03.19;1137;2019-03-26 00:00:00 UTC;2019
27.03.19;1088;2019-03-27 00:00:00 UTC;2019
28.03.19;1006;2019-03-28 00:00:00 UTC;2019
29.03.19;927;2019-03-29 00:00:00 UTC;2019
30.03.19;879;2019-03-30 00:00:00 UTC;2019
31.03.19;859;2019-03-31 00:00:00 UTC;2019
01.04.19;846;2019-04-01 00:00:00 UTC;2019
02.04.19;823;2019-04-02 00:00:00 UTC;2019
03.04.19;799;2019-04-03 00:00:00 UTC;2019
04.04.19;767;2019-04-04 00:00:00 UTC;2019
05.04.19;732;2019-04-05 00:00:00 UTC;2019
06.04.19;702;2019-04-06 00:00:00 UTC;2019
07.04.19;679;2019-04-07 00:00:00 UTC;2019
08.04.19;667;2019-04-08 00:00:00 UTC;2019
09.04.19;643;2019-04-09 00:00:00 UTC;2019
10.04.19;609;2019-04-10 00:00:00 UTC;2019
11.04.19;601;2019-04-11 00:00:00 UTC;2019
12.04.19;594;2019-04-12 00:00:00 UTC;2019
13.04.19;585;2019-04-13 00:00:00 UTC;2019
14.04.19;577;2019-04-14 00:00:00 UTC;2019
15.04.19;554;2019-04-15 00:00:00 UTC;2019
16.04.19;518;2019-04-16 00:00:00 UTC;2019
17.04.19;494;2019-04-17 00:00:00 UTC;2019
18.04.19;496;2019-04-18 00:00:00 UTC;2019
19.04.19;490;2019-04-19 00:00:00 UTC;2019
20.04.19;480;2019-04-20 00:00:00 UTC;2019
21.04.19;463;2019-04-21 00:00:00 UTC;2019
22.04.19;439;2019-04-22 00:00:00 UTC;2019
23.04.19;420;2019-04-23 00:00:00 UTC;2019
24.04.19;399;2019-04-24 00:00:00 UTC;2019
25.04.19;380;2019-04-25 00:00:00 UTC;2019
26.04.19;389;2019-04-26 00:00:00 UTC;2019
27.04.19;394;2019-04-27 00:00:00 UTC;2019
28.04.19;389;2019-04-28 00:00:00 UTC;2019
29.04.19;381;2019-04-29 00:00:00 UTC;2019
30.04.19;364;2019-04-30 00:00:00 UTC;2019
01.05.19;357;2019-05-01 00:00:00 UTC;2019
02.05.19;357;2019-05-02 00:00:00 UTC;2019
03.05.19;364;2019-05-03 00:00:00 UTC;2019
04.05.19;366;2019-05-04 00:00:00 UTC;2019
05.05.19;366;2019-05-05 00:00:00 UTC;2019
06.05.19;366;2019-05-06 00:00:00 UTC;2019
07.05.19;366;2019-05-07 00:00:00 UTC;2019
08.05.19;377;2019-05-08 00:00:00 UTC;2019
09.05.19;399;2019-05-09 00:00:00 UTC;2019
10.05.19;391;2019-05-10 00:00:00 UTC;2019
11.05.19;368;2019-05-11 00:00:00 UTC;2019
12.05.19;360;2019-05-12 00:00:00 UTC;2019
13.05.19;352;2019-05-13 00:00:00 UTC;2019
14.05.19;333;2019-05-14 00:00:00 UTC;2019
15.05.19;332;2019-05-15 00:00:00 UTC;2019
16.05.19;333;2019-05-16 00:00:00 UTC;2019
17.05.19;333;2019-05-17 00:00:00 UTC;2019
18.05.19;340;2019-05-18 00:00:00 UTC;2019
19.05.19;337;2019-05-19 00:00:00 UTC;2019
20.05.19;340;2019-05-20 00:00:00 UTC;2019
21.05.19;339;2019-05-21 00:00:00 UTC;2019
22.05.19;329;2019-05-22 00:00:00 UTC;2019
23.05.19;310;2019-05-23 00:00:00 UTC;2019
24.05.19;329;2019-05-24 00:00:00 UTC;2019
25.05.19;364;2019-05-25 00:00:00 UTC;2019
26.05.19;385;2019-05-26 00:00:00 UTC;2019
27.05.19;383;2019-05-27 00:00:00 UTC;2019
28.05.19;380;2019-05-28 00:00:00 UTC;2019
29.05.19;384;2019-05-29 00:00:00 UTC;2019
30.05.19;411;2019-05-30 00:00:00 UTC;2019
31.05.19;412;2019-05-31 00:00:00 UTC;2019
01.06.19;400;2019-06-01 00:00:00 UTC;2019
02.06.19;394;2019-06-02 00:00:00 UTC;2019
03.06.19;402;2019-06-03 00:00:00 UTC;2019
04.06.19;415;2019-06-04 00:00:00 UTC;2019
05.06.19;431;2019-06-05 00:00:00 UTC;2019
06.06.19;431;2019-06-06 00:00:00 UTC;2019
07.06.19;409;2019-06-07 00:00:00 UTC;2019
08.06.19;392;2019-06-08 00:00:00 UTC;2019
09.06.19;368;2019-06-09 00:00:00 UTC;2019
10.06.19;348;2019-06-10 00:00:00 UTC;2019
11.06.19;332;2019-06-11 00:00:00 UTC;2019
12.06.19;324;2019-06-12 00:00:00 UTC;2019
13.06.19;320;2019-06-13 00:00:00 UTC;2019
14.06.19;332;2019-06-14 00:00:00 UTC;2019
15.06.19;357;2019-06-15 00:00:00 UTC;2019
16.06.19;359;2019-06-16 00:00:00 UTC;2019
17.06.19;365;2019-06-17 00:00:00 UTC;2019
18.06.19;348;2019-06-18 00:00:00 UTC;2019
19.06.19;313;2019-06-19 00:00:00 UTC;2019
20.06.19;294;2019-06-20 00:00:00 UTC;2019
21.06.19;284;2019-06-21 00:00:00 UTC;2019
22.06.19;280;2019-06-22 00:00:00 UTC;2019
23.06.19;275;2019-06-23 00:00:00 UTC;2019
24.06.19;266;2019-06-24 00:00:00 UTC;2019
25.06.19;257;2019-06-25 00:00:00 UTC;2019
26.06.19;258;2019-06-26 00:00:00 UTC;2019
27.06.19;251;2019-06-27 00:00:00 UTC;2019
28.06.19;244;2019-06-28 00:00:00 UTC;2019
29.06.19;235;2019-06-29 00:00:00 UTC;2019
30.06.19;226;2019-06-30 00:00:00 UTC;2019
01.07.19;226;2019-07-01 00:00:00 UTC;2019
02.07.19;219;2019-07-02 00:00:00 UTC;2019
03.07.19;211;2019-07-03 00:00:00 UTC;2019
04.07.19;202;2019-07-04 00:00:00 UTC;2019
05.07.19;197;2019-07-05 00:00:00 UTC;2019
06.07.19;194;2019-07-06 00:00:00 UTC;2019
07.07.19;188;2019-07-07 00:00:00 UTC;2019
08.07.19;186;2019-07-08 00:00:00 UTC;2019
09.07.19;184;2019-07-09 00:00:00 UTC;2019
10.07.19;182;2019-07-10 00:00:00 UTC;2019
11.07.19;181;2019-07-11 00:00:00 UTC;2019
12.07.19;181;2019-07-12 00:00:00 UTC;2019
13.07.19;179;2019-07-13 00:00:00 UTC;2019
14.07.19;178;2019-07-14 00:00:00 UTC;2019
15.07.19;177;2019-07-15 00:00:00 UTC;2019
16.07.19;176;2019-07-16 00:00:00 UTC;2019
17.07.19;176;2019-07-17 00:00:00 UTC;2019
18.07.19;178;2019-07-18 00:00:00 UTC;2019
19.07.19;181;2019-07-19 00:00:00 UTC;2019
20.07.19;187;2019-07-20 00:00:00 UTC;2019
21.07.19;191;2019-07-21 00:00:00 UTC;2019
22.07.19;194;2019-07-22 00:00:00 UTC;2019
23.07.19;195;2019-07-23 00:00:00 UTC;2019
24.07.19;191;2019-07-24 00:00:00 UTC;2019
25.07.19;185;2019-07-25 00:00:00 UTC;2019
26.07.19;182;2019-07-26 00:00:00 UTC;2019
27.07.19;180;2019-07-27 00:00:00 UTC;2019
28.07.19;178;2019-07-28 00:00:00 UTC;2019
29.07.19;174;2019-07-29 00:00:00 UTC;2019
30.07.19;171;2019-07-30 00:00:00 UTC;2019
31.07.19;171;2019-07-31 00:00:00 UTC;2019
01.08.19;170;2019-08-01 00:00:00 UTC;2019
02.08.19;168;2019-08-02 00:00:00 UTC;2019
03.08.19;167;2019-08-03 00:00:00 UTC;2019
04.08.19;167;2019-08-04 00:00:00 UTC;2019
05.08.19;170;2019-08-05 00:00:00 UTC;2019
06.08.19;174;2019-08-06 00:00:00 UTC;2019
07.08.19;181;2019-08-07 00:00:00 UTC;2019
08.08.19;189;2019-08-08 00:00:00 UTC;2019
09.08.19;190;2019-08-09 00:00:00 UTC;2019
10.08.19;182;2019-08-10 00:00:00 UTC;2019
11.08.19;176;2019-08-11 00:00:00 UTC;2019
12.08.19;170;2019-08-12 00:00:00 UTC;2019
13.08.19;166;2019-08-13 00:00:00 UTC;2019
14.08.19;171;2019-08-14 00:00:00 UTC;2019
15.08.19;177;2019-08-15 00:00:00 UTC;2019
16.08.19;176;2019-08-16 00:00:00 UTC;2019
17.08.19;173;2019-08-17 00:00:00 UTC;2019
18.08.19;176;2019-08-18 00:00:00 UTC;2019
19.08.19;178;2019-08-19 00:00:00 UTC;2019
20.08.19;180;2019-08-20 00:00:00 UTC;2019
21.08.19;180;2019-08-21 00:00:00 UTC;2019
22.08.19;178;2019-08-22 00:00:00 UTC;2019
23.08.19;175;2019-08-23 00:00:00 UTC;2019
24.08.19;171;2019-08-24 00:00:00 UTC;2019
25.08.19;170;2019-08-25 00:00:00 UTC;2019
26.08.19;169;2019-08-26 00:00:00 UTC;2019
27.08.19;172;2019-08-27 00:00:00 UTC;2019
28.08.19;179;2019-08-28 00:00:00 UTC;2019
29.08.19;187;2019-08-29 00:00:00 UTC;2019
30.08.19;186;2019-08-30 00:00:00 UTC;2019
31.08.19;180;2019-08-31 00:00:00 UTC;2019
01.09.19;173;2019-09-01 00:00:00 UTC;2019
02.09.19;172;2019-09-02 00:00:00 UTC;2019
03.09.19;171;2019-09-03 00:00:00 UTC;2019
04.09.19;164;2019-09-04 00:00:00 UTC;2019
05.09.19;163;2019-09-05 00:00:00 UTC;2019
06.09.19;167;2019-09-06 00:00:00 UTC;2019
07.09.19;163;2019-09-07 00:00:00 UTC;2019
08.09.19;160;2019-09-08 00:00:00 UTC;2019
09.09.19;162;2019-09-09 00:00:00 UTC;2019
10.09.19;171;2019-09-10 00:00:00 UTC;2019
11.09.19;174;2019-09-11 00:00:00 UTC;2019
12.09.19;172;2019-09-12 00:00:00 UTC;2019
13.09.19;175;2019-09-13 00:00:00 UTC;2019
14.09.19;191;2019-09-14 00:00:00 UTC;2019
15.09.19;203;2019-09-15 00:00:00 UTC;2019
16.09.19;211;2019-09-16 00:00:00 UTC;2019
17.09.19;212;2019-09-17 00:00:00 UTC;2019
18.09.19;207;2019-09-18 00:00:00 UTC;2019
19.09.19;198;2019-09-19 00:00:00 UTC;2019
20.09.19;194;2019-09-20 00:00:00 UTC;2019
21.09.19;191;2019-09-21 00:00:00 UTC;2019
22.09.19;183;2019-09-22 00:00:00 UTC;2019
23.09.19;180;2019-09-23 00:00:00 UTC;2019
24.09.19;180;2019-09-24 00:00:00 UTC;2019
25.09.19;183;2019-09-25 00:00:00 UTC;2019
26.09.19;181;2019-09-26 00:00:00 UTC;2019
27.09.19;184;2019-09-27 00:00:00 UTC;2019
28.09.19;188;2019-09-28 00:00:00 UTC;2019
29.09.19;195;2019-09-29 00:00:00 UTC;2019
30.09.19;203;2019-09-30 00:00:00 UTC;2019
01.10.19;206;2019-10-01 00:00:00 UTC;2019
02.10.19;222;2019-10-02 00:00:00 UTC;2019
03.10.19;232;2019-10-03 00:00:00 UTC;2019
04.10.19;243;2019-10-04 00:00:00 UTC;2019
05.10.19;250;2019-10-05 00:00:00 UTC;2019
06.10.19;243;2019-10-06 00:00:00 UTC;2019
07.10.19;244;2019-10-07 00:00:00 UTC;2019
08.10.19;257;2019-10-08 00:00:00 UTC;2019
09.10.19;276;2019-10-09 00:00:00 UTC;2019
10.10.19;290;2019-10-10 00:00:00 UTC;2019
11.10.19;297;2019-10-11 00:00:00 UTC;2019
12.10.19;296;2019-10-12 00:00:00 UTC;2019
13.10.19;291;2019-10-13 00:00:00 UTC;2019
14.10.19;301;2019-10-14 00:00:00 UTC;2019
15.10.19;309;2019-10-15 00:00:00 UTC;2019
16.10.19;323;2019-10-16 00:00:00 UTC;2019
17.10.19;331;2019-10-17 00:00:00 UTC;2019
18.10.19;327;2019-10-18 00:00:00 UTC;2019
19.10.19;327;2019-10-19 00:00:00 UTC;2019
20.10.19;330;2019-10-20 00:00:00 UTC;2019
21.10.19;319;2019-10-21 00:00:00 UTC;2019
22.10.19;320;2019-10-22 00:00:00 UTC;2019
23.10.19;319;2019-10-23 00:00:00 UTC;2019
24.10.19;315;2019-10-24 00:00:00 UTC;2019
25.10.19;309;2019-10-25 00:00:00 UTC;2019
26.10.19;309;2019-10-26 00:00:00 UTC;2019
27.10.19;318;2019-10-27 00:00:00 UTC;2019
28.10.19;314;2019-10-28 00:00:00 UTC;2019
29.10.19;294;2019-10-29 00:00:00 UTC;2019
30.10.19;284;2019-10-30 00:00:00 UTC;2019
31.10.19;273;2019-10-31 00:00:00 UTC;2019
01.11.19;266;2019-11-01 00:00:00 UTC;2019
02.11.19;273;2019-11-02 00:00:00 UTC;2019
03.11.19;277;2019-11-03 00:00:00 UTC;2019
04.11.19;288;2019-11-04 00:00:00 UTC;2019
05.11.19;308;2019-11-05 00:00:00 UTC;2019
06.11.19;321;2019-11-06 00:00:00 UTC;2019
07.11.19;320;2019-11-07 00:00:00 UTC;2019
08.11.19;307;2019-11-08 00:00:00 UTC;2019
09.11.19;283;2019-11-09 00:00:00 UTC;2019
10.11.19;287;2019-11-10 00:00:00 UTC;2019
11.11.19;284;2019-11-11 00:00:00 UTC;2019
12.11.19;281;2019-11-12 00:00:00 UTC;2019
13.11.19;277;2019-11-13 00:00:00 UTC;2019
14.11.19;275;2019-11-14 00:00:00 UTC;2019
15.11.19;282;2019-11-15 00:00:00 UTC;2019
16.11.19;282;2019-11-16 00:00:00 UTC;2019
17.11.19;287;2019-11-17 00:00:00 UTC;2019
18.11.19;284;2019-11-18 00:00:00 UTC;2019
19.11.19;284;2019-11-19 00:00:00 UTC;2019
20.11.19;292;2019-11-20 00:00:00 UTC;2019
21.11.19;294;2019-11-21 00:00:00 UTC;2019
22.11.19;286;2019-11-22 00:00:00 UTC;2019
23.11.19;294;2019-11-23 00:00:00 UTC;2019
24.11.19;302;2019-11-24 00:00:00 UTC;2019
25.11.19;299;2019-11-25 00:00:00 UTC;2019
26.11.19;303;2019-11-26 00:00:00 UTC;2019
27.11.19;306;2019-11-27 00:00:00 UTC;2019
28.11.19;291;2019-11-28 00:00:00 UTC;2019
29.11.19;288;2019-11-29 00:00:00 UTC;2019
30.11.19;283;2019-11-30 00:00:00 UTC;2019
01.12.19;284;2019-12-01 00:00:00 UTC;2019
02.12.19;276;2019-12-02 00:00:00 UTC;2019
03.12.19;273;2019-12-03 00:00:00 UTC;2019
04.12.19;276;2019-12-04 00:00:00 UTC;2019
05.12.19;288;2019-12-05 00:00:00 UTC;2019
06.12.19;286;2019-12-06 00:00:00 UTC;2019
07.12.19;280;2019-12-07 00:00:00 UTC;2019
08.12.19;286;2019-12-08 00:00:00 UTC;2019
09.12.19;289;2019-12-09 00:00:00 UTC;2019
10.12.19;290;2019-12-10 00:00:00 UTC;2019
11.12.19;288;2019-12-11 00:00:00 UTC;2019
12.12.19;282;2019-12-12 00:00:00 UTC;2019
13.12.19;297;2019-12-13 00:00:00 UTC;2019
14.12.19;305;2019-12-14 00:00:00 UTC;2019
15.12.19;310;2019-12-15 00:00:00 UTC;2019
16.12.19;324;2019-12-16 00:00:00 UTC;2019
17.12.19;335;2019-12-17 00:00:00 UTC;2019
18.12.19;325;2019-12-18 00:00:00 UTC;2019
19.12.19;316;2019-12-19 00:00:00 UTC;2019
20.12.19;315;2019-12-20 00:00:00 UTC;2019
21.12.19;328;2019-12-21 00:00:00 UTC;2019
22.12.19;337;2019-12-22 00:00:00 UTC;2019
23.12.19;343;2019-12-23 00:00:00 UTC;2019
24.12.19;347;2019-12-24 00:00:00 UTC;2019
25.12.19;352;2019-12-25 00:00:00 UTC;2019
26.12.19;351;2019-12-26 00:00:00 UTC;2019
27.12.19;344;2019-12-27 00:00:00 UTC;2019
28.12.19;335;2019-12-28 00:00:00 UTC;2019
29.12.19;333;2019-12-29 00:00:00 UTC;2019
30.12.19;336;2019-12-30 00:00:00 UTC;2019
31.12.19;349;2019-12-31 00:00:00 UTC;2019
01.01.20;357;2020-01-01 00:00:00 UTC;2020
02.01.20;355;2020-01-02 00:00:00 UTC;2020
03.01.20;345;2020-01-03 00:00:00 UTC;2020
04.01.20;347;2020-01-04 00:00:00 UTC;2020
05.01.20;341;2020-01-05 00:00:00 UTC;2020
06.01.20;335;2020-01-06 00:00:00 UTC;2020
07.01.20;339;2020-01-07 00:00:00 UTC;2020
08.01.20;340;2020-01-08 00:00:00 UTC;2020
09.01.20;349;2020-01-09 00:00:00 UTC;2020
10.01.20;353;2020-01-10 00:00:00 UTC;2020
11.01.20;365;2020-01-11 00:00:00 UTC;2020
12.01.20;375;2020-01-12 00:00:00 UTC;2020
13.01.20;369;2020-01-13 00:00:00 UTC;2020
14.01.20;362;2020-01-14 00:00:00 UTC;2020
15.01.20;363;2020-01-15 00:00:00 UTC;2020
16.01.20;365;2020-01-16 00:00:00 UTC;2020
17.01.20;366;2020-01-17 00:00:00 UTC;2020
18.01.20;373;2020-01-18 00:00:00 UTC;2020
19.01.20;383;2020-01-19 00:00:00 UTC;2020
20.01.20;381;2020-01-20 00:00:00 UTC;2020
21.01.20;369;2020-01-21 00:00:00 UTC;2020
22.01.20;347;2020-01-22 00:00:00 UTC;2020
23.01.20;340;2020-01-23 00:00:00 UTC;2020
24.01.20;344;2020-01-24 00:00:00 UTC;2020
25.01.20;330;2020-01-25 00:00:00 UTC;2020
26.01.20;306;2020-01-26 00:00:00 UTC;2020
27.01.20;311;2020-01-27 00:00:00 UTC;2020
28.01.20;322;2020-01-28 00:00:00 UTC;2020
29.01.20;319;2020-01-29 00:00:00 UTC;2020
30.01.20;318;2020-01-30 00:00:00 UTC;2020
31.01.20;316;2020-01-31 00:00:00 UTC;2020
01.02.20;318;2020-02-01 00:00:00 UTC;2020
02.02.20;324;2020-02-02 00:00:00 UTC;2020
03.02.20;345;2020-02-03 00:00:00 UTC;2020
04.02.20;364;2020-02-04 00:00:00 UTC;2020
05.02.20;369;2020-02-05 00:00:00 UTC;2020
06.02.20;380;2020-02-06 00:00:00 UTC;2020
07.02.20;393;2020-02-07 00:00:00 UTC;2020
08.02.20;419;2020-02-08 00:00:00 UTC;2020
09.02.20;467;2020-02-09 00:00:00 UTC;2020
10.02.20;545;2020-02-10 00:00:00 UTC;2020
11.02.20;623;2020-02-11 00:00:00 UTC;2020
12.02.20;654;2020-02-12 00:00:00 UTC;2020
13.02.20;642;2020-02-13 00:00:00 UTC;2020
14.02.20;612;2020-02-14 00:00:00 UTC;2020
15.02.20;606;2020-02-15 00:00:00 UTC;2020
16.02.20;631;2020-02-16 00:00:00 UTC;2020
17.02.20;653;2020-02-17 00:00:00 UTC;2020
18.02.20;674;2020-02-18 00:00:00 UTC;2020
19.02.20;678;2020-02-19 00:00:00 UTC;2020
20.02.20;654;2020-02-20 00:00:00 UTC;2020
21.02.20;624;2020-02-21 00:00:00 UTC;2020
22.02.20;618;2020-02-22 00:00:00 UTC;2020
23.02.20;618;2020-02-23 00:00:00 UTC;2020
24.02.20;635;2020-02-24 00:00:00 UTC;2020
25.02.20;664;2020-02-25 00:00:00 UTC;2020
26.02.20;685;2020-02-26 00:00:00 UTC;2020
27.02.20;694;2020-02-27 00:00:00 UTC;2020
28.02.20;705;2020-02-28 00:00:00 UTC;2020
29.02.20;739;2020-02-29 00:00:00 UTC;2020
01.03.20;796;2020-03-01 00:00:00 UTC;2020
02.03.20;849;2020-03-02 00:00:00 UTC;2020
03.03.20;889;2020-03-03 00:00:00 UTC;2020
04.03.20;909;2020-03-04 00:00:00 UTC;2020
05.03.20;916;2020-03-05 00:00:00 UTC;2020
06.03.20;916;2020-03-06 00:00:00 UTC;2020
07.03.20;911;2020-03-07 00:00:00 UTC;2020
08.03.20;899;2020-03-08 00:00:00 UTC;2020
09.03.20;893;2020-03-09 00:00:00 UTC;2020
10.03.20;890;2020-03-10 00:00:00 UTC;2020
11.03.20;888;2020-03-11 00:00:00 UTC;2020
12.03.20;888;2020-03-12 00:00:00 UTC;2020
13.03.20;880;2020-03-13 00:00:00 UTC;2020
14.03.20;863;2020-03-14 00:00:00 UTC;2020
15.03.20;851;2020-03-15 00:00:00 UTC;2020
16.03.20;880;2020-03-16 00:00:00 UTC;2020
17.03.20;950;2020-03-17 00:00:00 UTC;2020
18.03.20;1018;2020-03-18 00:00:00 UTC;2020
19.03.20;1050;2020-03-19 00:00:00 UTC;2020
20.03.20;1041;2020-03-20 00:00:00 UTC;2020
21.03.20;994;2020-03-21 00:00:00 UTC;2020
22.03.20;918;2020-03-22 00:00:00 UTC;2020
23.03.20;842;2020-03-23 00:00:00 UTC;2020
24.03.20;794;2020-03-24 00:00:00 UTC;2020
25.03.20;757;2020-03-25 00:00:00 UTC;2020
26.03.20;713;2020-03-26 00:00:00 UTC;2020
27.03.20;683;2020-03-27 00:00:00 UTC;2020
28.03.20;647;2020-03-28 00:00:00 UTC;2020
29.03.20;599;2020-03-29 00:00:00 UTC;2020
30.03.20;555;2020-03-30 00:00:00 UTC;2020
31.03.20;538;2020-03-31 00:00:00 UTC;2020
01.04.20;542;2020-04-01 00:00:00 UTC;2020
02.04.20;528;2020-04-02 00:00:00 UTC;2020
03.04.20;495;2020-04-03 00:00:00 UTC;2020
04.04.20;481;2020-04-04 00:00:00 UTC;2020
05.04.20;469;2020-04-05 00:00:00 UTC;2020
06.04.20;464;2020-04-06 00:00:00 UTC;2020
07.04.20;460;2020-04-07 00:00:00 UTC;2020
08.04.20;453;2020-04-08 00:00:00 UTC;2020
09.04.20;442;2020-04-09 00:00:00 UTC;2020
10.04.20;431;2020-04-10 00:00:00 UTC;2020
11.04.20;406;2020-04-11 00:00:00 UTC;2020
12.04.20;382;2020-04-12 00:00:00 UTC;2020
13.04.20;372;2020-04-13 00:00:00 UTC;2020
14.04.20;370;2020-04-14 00:00:00 UTC;2020
15.04.20;368;2020-04-15 00:00:00 UTC;2020
